EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
852614044,TANTZEN YOUTH CHARITIES,% KAREN TANTZEN,17486 LAUREN DR,PRAIRIEVILLE,LA,70769-4667,0000,03,3,1000,202010,1,15,000000000,1,01,,0,0,02,0,12,,,,O40,
852620201,ENDURING LEGACY MINISTRIES INCORPORATED,,9008 BLOM BLVD,SHREVEPORT,LA,71118-2712,0000,03,3,7000,202010,1,15,000000000,1,01,,0,0,02,0,12,,,,X20,
852623717,GOAL DIGGERS BOOSTER CLUB,,4579 HIGHWAY 107,MARKSVILLE,LA,71351-4859,0000,03,3,1000,202010,1,16,000000000,1,01,,0,0,02,0,12,,,,N63,
852640122,TMBC EDUCATION OUTREACH,% MONTRELL MARTIN-DUHE,4429 MONTE VISTA DR,ADDIS,LA,70710-3023,0000,03,3,1200,202010,1,15,000000000,1,01,,0,0,02,0,04,,,,B90,
852643159,HOUSE OF LOVE INC,% VONCILE WEARY,1212 WILMUTH ST,BOGALUSA,LA,70427-1655,0000,03,3,1200,202010,1,16,000000000,1,01,,0,0,02,0,12,,,,P99,
852652244,WOOS HOUSE,% ERYN SIMS,3126 ANITA AVE,BATON ROUGE,LA,70805-7403,0000,03,3,1000,202010,1,16,000000000,1,01,,0,0,02,0,12,,,,E99,
860735131,MOSES MINISTRIES,% SAM MOSES,PO BOX 8429,BOSSIER CITY,LA,71113-8429,0000,03,3,7000,199312,1,15,007000000,1,01,201712,0,0,02,0,12,0,0,0,X20Z,
861056455,COASTAL PLAIN CONSERVANCY,,PO BOX 1447,LAKE CHARLES,LA,70602-1447,0000,03,3,1000,200404,1,15,000000000,1,01,201812,4,3,01,0,12,452305,67950,67950,C34,DAIGLE DAVID R
861076953,ST BERNARD CHAMBER OF COMMERCE,% ELIZABETH DAUTERIVE,1615 E JUDGE PEREZ DRIVE SUITE 100,CHALMETTE,LA,70043-5660,0000,06,3,3000,200503,2,00,000000000,1,01,201912,4,4,01,0,12,185688,238490,196401,S41,
861081963,LIVING WORD MINISTRIES,% JOSEPH AND AUDREY CHAVIS,1742 ROSS ST,OPEIOUSAS,LA,70570-2921,0000,03,3,7100,200605,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
861083339,SUN CIVIC LEAGUE,% JOYCE CORSE,PO BOX 918,SUN,LA,70463-0918,0000,03,3,1000,200404,1,04,000000000,1,01,201912,1,2,00,1,12,4312,13713,,K31,
861102569,AMERICAN INNS OF COURT FOUNDATION,% HON MARY CLEMENCE DEVEREUX,701 N COLUMBIA ST STE 3068,COVINGTON,LA,70433-2760,3249,03,9,2000,198601,1,15,229000000,1,01,201906,0,0,02,0,06,0,0,0,,30356 22ND JUDICIAL DISTRICT CHAPTR
861106155,KREWE OF VERSAILLES INC,% TOBY J BRADY,PO BOX 628,LAROSE,LA,70373-0628,0000,07,3,1000,200810,2,00,000000000,1,01,201912,4,3,01,0,12,281187,58695,10953,N50,
861122353,LOUISIANA 4-H FOUNDATION,% VENDAL FAIRCHILD,195A COMMUNITY DR,OAK GROVE,LA,71263-7734,5610,03,9,1000,200912,1,15,000000000,1,01,201906,0,0,02,0,06,0,0,0,,WEST CARROLL 4-H FOUNDATION
861122794,NAVIGATORS CHRISTIAN FELLOWSHIP,% MICHAEL CHAMBERS,PO BOX 6487,NEW ORLEANS,LA,70174-6487,1411,03,9,7000,195804,1,10,230000000,5,01,,3,3,06,0,12,,,,,
861142457,GRAMERCY ALUMINA LLC - UNITED STEELWORKERS RETIREE BENEFIT TRUST,% MORRIS ALEXANDER,1111 E AIRLINE HWY STE 3370,GRAMERCY,LA,70052-6303,0000,09,3,1000,200708,2,00,000000000,1,01,201812,6,4,01,0,12,3031734,112782,112782,B990,
861150956,NEW ORLEANS REGIONAL BLACK CHAMBER OF COMMERCE INC,% CURTIS A MORET JR,6600 PLAZA DRIVE,NEW ORLEANS,LA,70127-2601,0000,03,3,1000,201211,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,P20,D JUAN HERNANDEZ
861163583,WARREN EASTON SR HIGH SCHOOL FOUNDATION INC,% CAPRICE ROBERTSON,PO BOX 19500,NEW ORLEANS,LA,70179-0500,0000,03,3,2000,200604,1,11,000000000,1,01,201906,8,8,01,0,06,13139682,12019861,12015448,B29,
861169966,NORTHSHORE VOLUNTEER FIRE DEPT,% RICHARD PEARSALL CHIEF,323 CARR DR,SLIDELL,LA,70458-5606,0000,03,3,1000,201401,1,16,000000000,1,01,202003,0,0,02,0,03,0,0,0,M24,
870693651,BRIGHT MORNING STAR FOUNDATION,% BRIGHT MORNING STAR FOUNDATION,PO BOX 4600,PINEVILLE,LA,71361-4600,0000,03,3,2100,200309,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P20,
870693958,HOLIDAY RAMBLER RECREATIONAL VEHICLE CLUB,% LAVERNE ROCKHOLD,68 WILLOW DR,GRETNA,LA,70053-4800,3893,07,9,1000,200210,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,N20,HRRVC OF LOUSIANA
870694508,CELEBRACION HISPANA DE KENNER INC,% KURT C GARCIA,629 CARMENERE DR,KENNER,LA,70065-1107,0000,03,3,1200,200309,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A23,
870694512,ESTHERS HAVEN HOUSE,% KIESHA KELLER,2114 IBERVILLE ST,NEW ORLEANS,LA,70112-3335,0000,03,3,1000,200404,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,L41,
870694979,FREMONT IN-HOME SERVICES,,8545 UNITED PLAZA BLVD STE 200,BATON ROUGE,LA,70809-2264,0000,03,3,1000,200311,1,15,000000000,1,01,201906,3,4,01,0,06,28284,251242,251242,E91,
870701618,ENCOUNTER CHURCH INTERNATIONAL INC,,12112 FLORIDA BLVD,BATON ROUGE,LA,70815-2715,0000,03,3,7100,200511,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
870705737,SOUTHERN RANCH HUNTING INC,% KARL R KASTNER,1912 E BAYOU RD,DONALDSONVLLE,LA,70346-4321,0000,07,3,1000,200310,2,00,000000000,1,01,201812,1,2,02,0,12,1,20427,20427,N50,
870711213,CHILDRENS COALITION OF GREATER BATON ROUGE INC,% DENA C MORRISON,PO BOX 64799,BATON ROUGE,LA,70896-4799,0000,03,3,1000,201309,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,P30,
870711769,HEALING HANDS GLOBAL INC,% MARTIN WILLIAMS,15165 S HARRELLS FERRY RD,BATON ROUGE,LA,70816-2910,0000,03,3,1000,200405,1,16,000000000,1,01,201812,5,4,01,0,12,949958,334674,334674,X200,
870711835,COLOMB FOUNDATION,% SONYA NARCISSE,203 DIAMOND DR,LAFAYETTE,LA,70501-5222,0000,03,3,2000,201605,1,16,000000000,1,01,201712,4,3,02,0,12,346264,43080,43080,O50,
870712992,LA LECHE LEAGUE INTERNATIONAL INC,% LAURA AUCOIN,9290 CRYER RD,GONZALES,LA,70737-8621,3130,03,9,2100,197902,1,16,059120000,5,01,202003,0,0,02,0,03,0,0,0,,LLL BATON ROUGE 4
870716966,ST MATTHEW MANOR INC,% OFFICE OF COMMUNITY DEVELOPMENT,PO BOX 62190,LAFAYETTE,LA,70596-2190,0000,03,3,1000,200403,1,15,000000000,1,01,201906,6,4,01,0,06,1045198,104197,104197,P70,
870716968,DIVINE PROVIDENCE APARTMENTS INC,% OFFICE OF COMMUNITY DEVELOPMENT,PO BOX 62190,LAFAYETTE,LA,70596-2190,0000,03,3,1000,200406,1,15,000000000,1,01,201906,5,4,01,0,06,964566,116878,116878,L22,
870716970,ST MARY MAGDLENE APARTMENTS INC,,PO BOX 62190,LAFAYETTE,LA,70596-2190,0000,03,3,1000,200403,1,15,000000000,1,01,201906,6,4,01,0,06,1085305,123402,123402,L22,
870718643,DRESS FOR SUCCESS SHREVEPORT- BOSSIER INC,% THE HIGHLAND CENTER,1520 N HEARNE AVE STE 108,SHREVEPORT,LA,71107-7155,0000,03,3,1000,200504,1,15,000000000,1,01,201812,2,4,01,0,12,12213,106089,106089,J20,
870727747,FAITH WORKS MINISTRIES INC,% JOSEPH A PERRONE,13249 GROSS RD,CLINTON,LA,70722-5148,0000,03,3,7100,200505,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
870730768,ORCHARD FOUNDATION,% CARY MCGUFFEE,1101 4TH ST STE 300,ALEXANDRIA,LA,71301-8311,0000,03,3,1000,200411,1,17,000000000,1,01,201812,6,6,01,0,12,1693477,1006346,1006346,B022,
870735746,MULTI-CULTURAL DEVELOPMENT CENTER,% UELYSS REED JR,935 EATMAN ST,BOSSIER CITY,LA,71111-3971,0000,03,3,1200,200508,1,15,000000000,1,01,201912,3,5,01,0,12,80385,808397,808397,P20,
870745003,FIRST ANTIOCH MISSIONARY BAPTIST CHURCH,% PATRICK BURNOM,PO BOX 277,RODESSA,LA,71069-0277,0000,03,3,7000,200701,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
870748446,UNION BETHEL FAMILY CHURCH,% LEVELL JONES SR,10864 TUNICA TRCE,ST FRANCISVILLE,LA,70775-5904,0000,03,3,7000,200904,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
870763146,LEE GRANGER CEMETERY INC,% ANGELIA DEAN,2941 RED DEAN RD,VINTON,LA,70668-5729,0000,13,3,1000,201103,1,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,Y50,
870769700,A HEART FOR CHILDREN INC,% KENNETH HARGRAVE,434 HERBERT RD,LAFAYETTE,LA,70506-4808,4214,03,9,7000,200308,1,10,000000000,5,01,201912,4,3,06,0,12,100246,48728,48728,X20,
870770872,FERTILITY AWARENESS CENTER OF BATON ROUGE,% JULIE ORR,7242 WICKHAM DR,BATON ROUGE,LA,70808-5634,0000,03,3,1000,200712,1,15,000000000,1,01,201906,0,0,02,0,06,0,0,0,E40,
870774528,THE MAXINE GIARDINA CHARTER SCHOOL INC,% JACOB A GIARDINA,PO BOX 2072,THIBODAUX,LA,70310-0001,0000,03,3,2000,200712,1,11,000000000,1,01,201906,5,6,01,0,06,906023,1516609,1493665,B29,
870774873,FAITH VISION MINISTRIES,% MARY GUIDRY-RINGO,8000 FRONTAGE RD,IOWA,LA,70647-3732,0000,03,3,7000,201601,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
870781368,KEEP UP THE FAITH DONT GIVE UP THE HOPE 5 FOLD INTERNATIONAL MINISTRY,% CHIEF APOSTLE RAYMOND GRANT,1317 N FOSTER DR,BATON ROUGE,LA,70806-1816,0000,03,3,7000,200805,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,X200,DBA KEEP UP THE FAITH DONT GIVE UP
870787605,BYWATER CHURCH OF CHRIST OF NEW ORLEANS,% NATHANIEL JONES,PO BOX 3311,NEW ORLEANS,LA,70177-3311,0000,03,3,7000,200703,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
870788876,THE@CROWN GROUP SCHOLARSHIP FOUNDATION,% EDDIE POINDEXTER,19 E 3RD ST,KENNER,LA,70062-7032,0000,03,3,1000,200707,1,04,000000000,5,01,201912,1,1,00,1,12,8850,2,,C05,
870789422,LOWER 9TH WARD HOMEOWNERSHIP ASSOCIATION,% LINDA JACKSON,5234 N CLAIBORNE AVE,NEW ORLEANS,LA,70117-3604,0000,03,3,1000,201212,1,15,000000000,1,01,201812,2,4,01,0,12,17149,124418,124418,L81,
880311987,ROTARY INTERNATIONAL,% TOM NOVOTNY,2328 HIGHWAY 556,CHOUDRANT,LA,71227-8707,0573,04,9,3000,195805,2,00,520349200,5,01,201906,0,0,02,0,06,0,0,0,,LAS VEGAS WEST NV CLUB
880514123,CHRISTIAN FAMILY SERVICES INC,,6301 CAPTAIN TROY GUILLORY DR,MONROE,LA,71203-6200,0000,03,3,1000,200211,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,X20,
900010273,NEW BETHAL BAPTIST CHURCH,,PO BOX 80436,BATON ROUGE,LA,70898-0436,0000,03,3,7000,200708,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
900012729,SIGMA THETA TAU INTERNATIONAL INC,% DENISE HART,PO BOX 2801,HAMMOND,LA,70404-2801,1288,03,9,2800,195412,0,16,059036205,1,01,202006,0,0,02,0,06,0,0,0,,412 RHO ZETA CHAPTER
900014479,NORTH LOUISIANA ST VINCENT DE PAUL COMMUNITY PHARMACY INC,,502 GRAMMONT ST,MONROE,LA,71201-7515,0000,03,3,1000,200107,1,15,000000000,1,01,201909,4,4,01,0,09,315824,438448,438448,F20,
900032298,LOUISIANA PECAN FESTIVAL INC,,PO BOX 78,COLFAX,LA,71417-0078,0000,03,3,1000,201408,1,16,000000000,1,01,201812,3,4,01,0,12,77761,133092,133092,A99,
900034315,PHI KAPPA SIGMA FRATERNITY,% ERIC MARCH,1000 LOWERLINE ST,NEW ORLEANS,LA,70118-5203,0271,07,9,1000,194012,2,00,036000000,5,01,201912,0,0,02,0,12,0,0,0,N50,MU CHAPTER
900037670,KNIGHTS OF COLUMBUS,% FRED FLUITT,173 PATTERSON RD,DEQUINCY,LA,70633-5004,0188,08,9,1000,194010,1,00,036029265,5,01,201912,0,0,02,0,12,0,0,0,,8805 FATHER RICHARD DONAHUE COUNCIL
900051059,FAITH TEMPLE OF DELHI INC,,PO BOX 275,DELHI,LA,71232-0275,0000,03,3,7000,200211,1,10,000000000,1,01,,0,0,06,0,00,,,,X21,
900056137,QUALITY DEER MANAGEMENT ASSOCIATION,% DONALD SHEXADER,3370 POYDRAS BAYOU DR,PORT ALLEN,LA,70767-5328,3927,03,9,2100,200212,1,16,000000000,5,01,,0,0,01,0,12,,,,D30,SOUTH LOUISIANA BRANCH
900056139,QUALITY DEER MANAGEMENT ASSOCIATION,% TAMMY LEMOINE,563 SCHEXNYDER RD,MANSURA,LA,71350-4125,3927,03,9,2100,200212,1,16,000000000,5,01,,0,0,02,0,12,,,,,CENTRAL LOUISIANA BRANCH
900087914,IMMACULATE HEART OF MARY CHURCH,,818 12TH ST,LAFAYETTE,LA,70501-6118,0928,03,9,1000,194603,0,10,000000000,5,01,201412,0,0,06,0,12,,,,,
900099773,CHRISTIAN METHODIST EPISCOPAL CHURCH,% MATTIE MOORE,3239 OLD PLAIN DEALING RD,PLAIN DEALING,LA,71064-0000,8511,03,9,7000,198009,1,10,001002000,5,01,,0,0,06,0,12,,,,,LEWISVILLE CME CHURCH
900106758,CHURCH OF THE HOLY COMMUNION,,PO BOX 474,PLAQUEMINE,LA,70765-0474,0953,03,9,7000,194607,1,10,029000000,5,01,,0,0,06,0,12,,,,,
900114650,FRATERNAL ORDER OF POLICE,,PO BOX 4297,PINEVILLE,LA,71361-4297,1199,08,9,1000,195210,0,00,000000000,5,01,201912,0,0,02,0,12,0,0,0,,036 RED RIVER LODGE
900114663,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% REGINALD WEARY,PO BOX 1926,MORGAN CITY,LA,70381-1926,1531,04,9,1300,196111,2,00,430059480,5,01,,0,0,01,0,12,,,,,6091 ST MARY PARISH
900116360,TOASTMASTERS INTERNATIONAL,% ERICKA M KELLY,3563 BON AIRE DR,MONROE,LA,71203-3004,0820,03,9,2000,194505,1,16,059319000,5,01,201912,0,0,02,0,12,0,0,0,,9280 TWIN CITY CLUB
900120770,CATHEDRAL OF FREE SPIRIT,% ELAINE STROGEN TRES,PO BOX 37648,SHREVEPORT,LA,71133-7648,0000,03,3,7000,200508,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
900125523,RESURRECTION LIFE FAMILY MINISTRIES,% POLLIE B JOHNSON,722 N CARROLLTON AVNE,BATON ROUGE,LA,70806-0000,0000,03,3,7000,200506,1,10,000000000,1,01,,4,4,06,0,12,,,,X21,
900125972,SMITH RIDGE COMMUNITY DEVELOPMENT ORGANIZATION,% ROLAND PRICE,PO BOX 325,CHAUVIN,LA,70344-0325,0000,03,3,1000,202002,1,16,000000000,1,01,201412,0,0,02,0,12,0,0,0,S99,
900127290,TRUE FELLOWSHIP CHRISTIAN CENTER INC,% PASTOR CLIFFORD GREEN JR,1101 FRANKLIN AVE,GRETNA,LA,70053-2312,0000,03,3,7000,201001,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
900127618,LEADINGAGE GULF STATES,% KAREN CONTRENCHIS,PO BOX 1748,MARRERO,LA,70073-1748,0000,03,3,2000,200403,1,16,000000000,1,01,201812,4,4,01,0,12,190958,156165,156165,P03,
900135761,RICHMOND EDWARDS JUNIOR OUTREACH IN CHRISTIAN EMPOWERMENT MINISTRY INC,% DEBRA EDWARDS,2150 REV RICHARD WILSON DRIVE,KENNER,LA,70062-7665,0000,03,3,7000,200408,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,X20,
900144850,AFFILIATED BLIND OF LOUISIANA INC,,409 W SAINT MARY BLVD,LAFAYETTE,LA,70506-4639,8656,03,9,1000,198501,0,16,160000000,1,01,202006,0,0,02,0,06,0,0,0,,BATON ROUGE CHAPTER
900144852,AFFILIATED BLIND OF LOUISIANA,% ELAINE H RICHARD CPA APAC,409 W SAINT MARY BLVD,LAFAYETTE,LA,70506-4639,8656,03,9,1000,198501,1,16,160000000,1,01,202006,0,0,02,0,06,0,0,0,,IBERIA PARISH
900148858,PI MU EPSILON INC,% PROF KATARZYNA SAXTON,MATH DEPT LOYOLA UNIVERSITY,NEW ORLEANS,LA,70118-0000,1226,03,9,2000,195306,1,16,349059000,5,01,202006,0,0,02,0,06,0,0,0,,LOUISIANA THETA CHAPTER
900149460,PYRAMID COMMUNITY PARENT RESOURCE CENTER,% TIFFANY POWELL,3132 NAPOLEON AVE,NEW ORLEANS,LA,70125-5120,0000,03,3,1200,200412,1,15,000000000,1,01,201912,3,4,01,0,12,60477,137495,137495,P82,
900153225,FBI NATIONAL CITIZENS ACADEMY ALUMNI ASSOCIATION INC,% NORRIS YARBROUGH,PO BOX 58128,NEW ORLEANS,LA,70158-8128,5360,03,9,2100,200604,1,15,000000000,1,01,201912,0,0,01,0,12,0,0,0,I03,FBI NEW ORLEANS CITIZENS ACADEMY AL
900158501,MEETING PROFESSIONALS INTERNATIONAL,,1108 RIDGELAKE DR,METAIRIE,LA,70001-4261,5036,03,9,1000,198104,1,16,123000000,5,01,202006,0,0,02,0,06,0,0,0,,GULF STATES CHAPTER
900160997,BOOK OF ACTS MINISTRIES II INC,% BERNARD WATERS,3900 HAMILTON ST,NEW ORLEANS,LA,70118-2526,0000,03,3,1236,202007,1,16,000000000,1,01,201910,0,0,02,0,10,0,0,0,X99,
900172801,CHI OMEGA FRATERNITY,% BROOKE BRUNS,250 PINE ST,NEW ORLEANS,LA,70118-3645,0273,07,9,1000,194012,0,00,036000000,5,01,201812,0,0,02,0,12,0,0,0,,NEW ORLEANS LA ALUMNAE
900182240,CHRISTIAN METHODIST EPISCOPAL CHURCH,,2110 MARTIN LUTHER KING DR,SHREVEPORT,LA,71107-8025,8511,03,9,7000,198009,1,10,001002000,5,01,,0,0,06,0,12,,,,,SAINT LUKE CME CHURCH
900196962,KREWE DES CHIEN,,1640 N BERTRAND DR,LAFAYETTE,LA,70506-2130,0000,03,3,1000,201307,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P20,
900197422,RED RIVER JAZZ BAND,% JAMES LACOMBE,3638 HIGHWAY 452,MARKSVILLE,LA,71351-3522,0000,03,3,2000,200502,1,15,000000000,1,01,201812,1,1,02,0,12,2678,500,500,A68,
900223807,HONOR SOCIETY OF PHI KAPPA PHI,% LOURDES BARRO,7576 GOODWOOD BLVD,BATON ROUGE,LA,70806-7620,3488,03,9,1000,199901,1,16,000000000,1,01,202006,0,0,02,0,06,0,0,0,B830,140 SAMFORD UNIVERSITY
900239138,AMERICAN HARP SOCIETY,% PATRICE FISHER,921 STEWART CT,NEW ORLEANS,LA,70119-3718,3037,03,9,2000,197704,1,15,059119000,5,01,201906,0,0,02,0,06,0,0,0,A68C,NEW ORLEANS NOLA CHAPTER
900264195,SIGMA THETA TAU INTERNATIONAL INC,% MARGARET OSIAGWU,801 HARDING BLVD,BATON ROUGE,LA,70807-5326,1288,03,9,2800,195412,1,16,059036205,1,01,201906,0,0,02,0,06,0,0,0,,446 TAU PI CHAPTER SOUTHERN UNIV
900265923,AFFILIATED BLIND OF LOUISIANA INC,% CHYVONNE BLANCHARD,409 W SAINT MARY BLVD,LAFAYETTE,LA,70506-4639,8656,03,9,1000,198501,1,16,160000000,1,01,202006,0,0,02,0,06,0,0,0,,SOUTH CENTRAL FIREFLIES CHAPTER
900283995,QUALITY DEER MANAGEMENT ASSOCIATION,% JACKIE RAINES,9416 PRESTONWOOD DR,SHREVEPORT,LA,71115-3732,3927,03,9,2100,200212,1,16,000000000,5,01,,0,0,01,0,12,,,,D30,RED RIVER BRANCH
900291876,QUALITY DEER MANAGEMENT ASSOCIATION,% KYLE BENNETT,4777 W NICK CLAIRE LN,IOWA,LA,70647-5148,3927,03,9,2100,200212,1,16,000000000,5,01,,0,0,01,0,12,,,,D30,LOUISIANA STATE CHAPTER
900293171,HONOR SOCIETY OF PHI KAPPA PHI,% LOURDES BARRO,7576 GOODWOOD BLVD,BATON ROUGE,LA,70806-7620,3488,03,9,1000,199901,1,16,000000000,5,01,202006,0,0,02,0,06,0,0,0,B83,245 UNIVERSITY OF WISCONSIN
900299421,LOUISIANA ASSOC SUBSTANCE ABUSE COUNSELORS & TRAINERS ED FDN INC,,12232 INDUSTRIPLEX BLVD STE 25126,BATON ROUGE,LA,70809-7104,0000,03,3,1200,200904,1,15,000000000,1,01,201812,1,0,02,0,12,1,0,0,F20,LASACT EDUCATIONAL FOUNDATION
900335820,ACADIANA MORTGAGE LENDERS ASSOCIATION,,1819 W PINHOOK RD STE 100,LAFAYETTE,LA,70508-3700,0000,06,3,2000,201109,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,S41,
900345077,AUTISM SOCIETY OF AMERICA,% GWEN HEBERT,PO BOX 551,AMELIA,LA,70340-0551,2497,03,9,1200,199206,1,15,160349000,1,01,201912,0,0,02,0,12,0,0,0,,BAYOU AFFILIATE ASA
900345270,WATERPROOF CHURCH OF GOD,,PO BOX 233,CLAYTON,LA,71326-0233,1489,03,9,7000,196007,1,10,001268000,1,01,,0,0,06,0,12,,,,,
900345271,SHARP CHURCH OF GOD,,1068 HIGHWAY 8,LENA,LA,71447-9630,1489,03,9,7000,196007,1,10,001268000,1,01,,0,0,06,0,12,,,,,
900345275,LIGHT OF THE WORLD COMMUNITY CHURCH OF GOD,,1260 JEWELLA AVE,SHREVEPORT,LA,71109-1521,1489,03,9,7000,196007,1,10,001268000,1,01,,0,0,06,0,12,,,,,
900345277,NEW LIFE COMMUNITY CHURCH OF GOD,% ISAAC RIGGIN,PO BOX 1950,VINTON,LA,70668-1950,1489,03,9,7000,196007,1,10,001268000,1,01,,0,0,06,0,12,,,,,
900355329,CUNNINGHAM,% JARINA SULLIVAN,300 W HARROP ST,RAYNE,LA,70578-4400,8511,03,9,7000,198009,1,10,001002000,5,01,,0,0,06,0,12,,,,,
900369721,KNIGHTS OF COLUMBUS,% BOBBY L GREEN,223 WIND HAVEN LN,LAFAYETTE,LA,70506-4932,0188,08,9,1000,194010,0,00,036029265,5,01,201912,2,3,01,0,12,23335,60315,37307,,10293 ST EDMOND COUNCIL
900391593,STAR INC,% PAULA STEVENS,101 BEAU CLOS RD,LAKE CHARLES,LA,70607-8552,0000,03,3,2000,200809,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,O50,
900394472,GRACE COMMUNITY OUTREACH MINISTRIES INC,% PINKIE L CLINTON,8222 MANSFIELD RD,SHREVEPORT,LA,71108-5624,0000,03,3,1000,200904,1,15,000000000,1,01,201812,1,3,01,0,12,835,84513,84513,P20,
900396710,BLANCHE E & DENNIS V MCCLOSKEY FAMILY FOUNDATION,% BLANCHE E MCCLOSKEY,PO BOX 399,FOLSOM,LA,70437-0399,0000,03,3,1000,200902,1,04,000000000,1,01,201912,1,1,00,1,12,5178,997,,T22,
900400171,VETERANS OF FOREIGN WARS OF THE U S AUXILIARY DEPARTMENT OF LOUISIANA,% ELIZABETH HILL,1144 JEREMY COLE DR,VILLE PLATTE,LA,70586-7609,5634,19,9,1000,201005,2,00,000000000,5,01,202006,0,0,02,0,06,0,0,0,W30,3803 VFW AUX TO VIDRINE-AUCOIN POST
900403776,FREE & ACCEPTED MASONS OF LOUISIANA GRAND LODGE,% MICHAEL A CARPENTER,2164 PEBBLE BEACH DR,LAPLACE,LA,70068-1704,0144,08,9,1000,197210,1,00,000000000,5,01,201912,0,0,02,0,12,0,0,0,,9 LODGE OF NINE MUSES
900403777,FREE & ACCEPTED MASONS OF LOUISIANA GRAND LODGE,% SCOTT E LEWIS,5746 MASONIC DR,ALEXANDRIA,LA,71301-2632,0144,08,9,1000,197210,1,00,000000000,5,01,201912,0,0,02,0,12,0,0,0,,1861 PELICAN CIVIL WAR LODGE
900407490,CHRIST LUTHERAN CHURCH,,290 IDEMA ST,SHREVEPORT,LA,71106-6542,1709,03,9,7000,194107,1,10,001029000,5,01,201612,0,0,06,0,12,,,,,
900408780,VETERANS OF FOREIGN WARS OF THE U S AUXILIARY DEPARTMENT OF LOUISIANA,% MICHELLE LAY,113 SHOWS LN,JONESBORO,LA,71251-6072,5634,19,9,1000,201005,2,00,000000000,5,01,201906,0,0,02,0,06,0,0,0,W30,4317 VFW AUX TO EDWIN BROWN POST
900408810,VETERANS OF FOREIGN WARS AUXILIARY TO ZACHARY TAYLOR POST NO 3784,% CONNIE FAUVER,4076 FLEET DR,BATON ROUGE,LA,70809-2303,0000,19,3,1000,201610,2,00,000000000,5,01,202006,0,0,02,0,06,0,0,0,W30,
900413247,VETERANS OF FOREIGN WARS OF THE U S AUXILIARY DEPARTMENT OF LOUISIANA,% VICTORIA LEBLANC,PO BOX 186,GONZALES,LA,70707-0186,5634,19,9,1000,201005,2,00,000000000,5,01,201912,0,0,02,0,12,0,0,0,W30,3693 VFW AUX TO GONZALES MEMORIAL P
900418885,IKECHUKWU GROUP,% KEN CHINWEZE,6009 FINANCIAL PLAZA STE 101,SHREVEPORT,LA,71129-2615,0000,03,3,1200,200907,1,15,000000000,1,01,201909,1,0,02,0,09,774,0,0,G018,
900419738,BEACON PREP INC,% BARBARA MCGOWAN,1325 PECAN AVE,METAIRIE,LA,70001-3238,0000,03,3,1270,200812,1,15,000000000,1,01,201905,0,0,02,0,05,0,0,0,B20,
900420942,NATIONAL ASSOCIATION OF LETTER CARRIERS AUXILIARY OF USA,% PATRICIA LACAZE,5720 SKYE ST,ALEXANDRIA,LA,71303-3939,1777,05,9,3000,196603,2,00,480279319,5,01,201912,0,0,02,0,12,0,0,0,,LOUISIANA STATE AUXILIARY
900424605,VIEUX CARRE COMMISSION FOUNDATION,,PO BOX 57444,NEW ORLEANS,LA,70157-7444,0000,03,3,1000,200904,1,15,000000000,1,01,201812,3,4,01,0,12,89524,135604,91795,A115,
900430889,NATIONAL SOCIETY OF THE CHILDREN OF THE AMERICAN REVOLUTION,% CIELLE CLEMENCEAU,82215 ANTHONY RD,FOLSOM,LA,70437-7035,2399,03,9,1200,197301,1,16,000000000,5,01,201902,0,0,02,0,02,0,0,0,,CAPTAIN WILLIAM PICKLES
